URL,Type,Status Code,Indexability,In Sitemap,Orphan URL,Noindex Signal,Canonical Missing,Canonicalised,Meta Missing,Meta Duplicate,Title Missing,Title Duplicate,Title Over 60,Backlink Rows,Referring Domains,Follow Rows,All Inlinks Rows,GSC Clicks,GSC Impressions,GSC CTR,GSC Position,Suggested Action,Replacement URL,Priority,Decision Confidence,GSC Indexing Blocker,GSC Last Crawl,Top Inlink Sources,Problem Inlink Sources,Notes
https://theccpress.com/cardano-hoskinson-forecasts-bitcoin-250k/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,9,4,6,18,,,,,improve,,High,Low,,,/cardano-hoskinson-forecasts-bitcoin-250k/ (8) | /category/latest-news/bitcoin-news/page/187/ (3) | /category/latest-news/page/484/ (3),,
https://theccpress.com/cardano-hoskinson-refutes-midnight-token-hoarding/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,2,2,0,13,,,,,improve,,High,Low,,,/cardano-hoskinson-refutes-midnight-token-hoarding/ (8) | /author/solomonmagawi/page/385/ (3) | /cointel-7-4-million-funding-avalanche/ (1),,
https://theccpress.com/cardano-input-output-partners-meme-snek/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,6,4,3,16,,,,,improve,,High,Low,,,/cardano-input-output-partners-meme-snek/ (8) | /category/altcoin-news/page/265/ (3) | /author/solomonmagawi/page/768/ (3),,
https://theccpress.com/cardano-jumps-toncoin-swings-blockdags-x1-app-hits-1-5m-users/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,yes,1,1,0,19,,,,,improve,,High,Low,,,/cardano-jumps-toncoin-swings-blockdags-x1-app-hits-1-5m-users/ (8) | /category/cmc/page/55/ (3) | /category/news/page/54/ (3),,
https://theccpress.com/cardano-lace-wallet-bitcoin-integration-2/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,3,1,3,20,,,,,improve,,High,Low,,,/cardano-lace-wallet-bitcoin-integration-2/ (8) | /category/latest-news/page/638/ (3) | /category/latest-news/page/637/ (3),,
https://theccpress.com/cardano-lace-wallet-bitcoin-integration/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,4,3,2,14,,,,,improve,,High,Low,,,/cardano-lace-wallet-bitcoin-integration/ (8) | /author/solomonmagawi/page/950/ (3) | /el-salvador-bitcoin-holdings-imf/ (1),,
https://theccpress.com/cardano-leads-developer-activity/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,8,2,7,11,,,,,improve,,High,Low,,,/cardano-leads-developer-activity/ (8) | /fidelity-optimistic-bitcoin-outlook-market-shifts/ (1) | /web3-ais-ai-plan-finds-many-takers-while-cardano-etf-gains-buzz-doge-targets-0-19-breakout/ (1),,
https://theccpress.com/cardano-litecoin-defi-collaboration-boosts-ada/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,3,2,2,19,,,,,improve,,High,Low,,,/cardano-litecoin-defi-collaboration-boosts-ada/ (8) | /author/solomonmagawi/page/845/ (3) | /category/altcoin-news/page/293/ (3),,
https://theccpress.com/cardano-market-outlook-xrp-market-reaction-cold-wallets-stage-17-advantage/,post,200,Indexable,no,no,no,no,no,no,no,no,no,yes,2,2,0,19,,,,,improve,,High,Low,,,/cardano-market-outlook-xrp-market-reaction-cold-wallets-stage-17-advantage/ (8) | /category/news/page/31/ (3) | /category/cmc/page/30/ (3),,
https://theccpress.com/cardano-midnight-airdrop-rare-evo-2025/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,1,1,0,20,,,,,improve,,High,Low,,,/cardano-midnight-airdrop-rare-evo-2025/ (8) | /author/solomonmagawi/page/442/ (3) | /category/altcoin-news/page/154/ (3),,
https://theccpress.com/cardano-midnight-sidechain-launch-2025/,post,200,Indexable,no,no,no,no,no,no,no,no,no,yes,1,1,0,16,,,,,improve,,High,Low,,,/cardano-midnight-sidechain-launch-2025/ (8) | /category/altcoin-news/page/26/ (3) | /author/solomonmagawi/page/111/ (3),,
https://theccpress.com/cardano-midnight-token-launch-surge/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,1,1,0,16,,,,,improve,,High,Low,,,/cardano-midnight-token-launch-surge/ (8) | /author/solomonmagawi/page/72/ (3) | /category/altcoin-news/page/18/ (3),,
https://theccpress.com/cardano-open-interest-surges-811m-bullish-trend/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,2,2,0,17,,,,,improve,,High,Low,,,/cardano-open-interest-surges-811m-bullish-trend/ (8) | /category/altcoin-news/page/256/ (3) | /author/solomonmagawi/page/746/ (3),,
https://theccpress.com/cardano-price-prediction-2026-rise-10/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,2,2,1,16,,,,,improve,,High,Low,,,/cardano-price-prediction-2026-rise-10/ (8) | /author/solomonmagawi/page/55/ (3) | /category/altcoin-news/page/12/ (3),,
https://theccpress.com/cardano-price-surge-cyclical-patterns/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,0,0,0,20,0,2,0%,50.5,improve,,High,Low,,,/cardano-price-surge-cyclical-patterns/ (8) | /category/altcoin-news/page/370/ (3) | /category/altcoin-news/page/371/ (3),,
https://theccpress.com/cardano-price-target-milestone-investment/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,2,1,2,23,,,,,improve,,High,Low,,,/cardano-price-target-milestone-investment/ (8) | /category/altcoin-news/page/361/ (3) | /category/altcoin-news/page/362/ (3),,
https://theccpress.com/cardano-rally-etf-speculation/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,2,2,0,21,,,,,improve,,High,Low,,,/cardano-rally-etf-speculation/ (8) | /author/solomonmagawi/page/468/ (3) | /category/altcoin-news/page/161/ (3),,
https://theccpress.com/cardano-rally-potential-20m-ada-exit/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,2,2,0,21,,,,,improve,,High,Low,,,/cardano-rally-potential-20m-ada-exit/ (8) | /author/solomonmagawi/page/959/ (3) | /category/altcoin-news/page/343/ (3),,
https://theccpress.com/cardano-rally-surpass-usdc-market-cap/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,2,2,0,20,,,,,improve,,High,Low,,,/cardano-rally-surpass-usdc-market-cap/ (8) | /author/solomonmagawi/page/816/ (3) | /category/altcoin-news/page/284/ (3),,
https://theccpress.com/cardano-ripple-crypto-regulation-talks/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,11,4,8,27,,,,,improve,,High,Low,,,/cardano-ripple-crypto-regulation-talks/ (8) | /category/latest-news/page/260/ (3) | /category/latest-news/page/256/ (3),,
https://theccpress.com/cardano-stability-night-token-launch/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,3,2,3,16,,,,,improve,,High,Low,,,/cardano-stability-night-token-launch/ (8) | /category/altcoin-news/page/25/ (3) | /author/solomonmagawi/page/109/ (3),,
https://theccpress.com/cardano-targets-1-20-market-interest/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,1,1,0,20,,,,,improve,,High,Low,,,/cardano-targets-1-20-market-interest/ (8) | /category/altcoin-news/page/311/ (3) | /category/altcoin-news/page/312/ (3),,
https://theccpress.com/cardano-targets-q4-rally-sui-builds-breakout-cold-wallet-presale-hits-5-9m/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,yes,2,2,0,26,,,,,improve,,High,Low,,,/cardano-targets-q4-rally-sui-builds-breakout-cold-wallet-presale-hits-5-9m/ (8) | /category/news/page/35/ (3) | /category/news/page/36/ (3),,
https://theccpress.com/cardano-top-seven-rank-unverified/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,1,1,0,16,,,,,improve,,High,Low,,,/cardano-top-seven-rank-unverified/ (8) | /author/adriana-mavrenko/page/6/ (3) | /category/altcoin-news/page/16/ (3),,
https://theccpress.com/cardano-transactions-sec-ada-etf-decision/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,2,1,2,13,,,,,improve,,High,Low,,,/cardano-transactions-sec-ada-etf-decision/ (8) | /author/solomonmagawi/page/797/ (3) | /dogecoin-open-interest-surges-1-3-billion/ (1),,
https://theccpress.com/cardano-unreal-engine-gaming-integration/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,3,1,3,14,,,,,improve,,High,Low,,,/cardano-unreal-engine-gaming-integration/ (8) | /author/solomonmagawi/page/755/ (3) | /paradigm-orbital-amm-stablecoin-market/ (1),,
https://theccpress.com/cardano-usdm-stablecoin-lace-wallet-integration/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,1,1,0,17,,,,,improve,,High,Low,,,/cardano-usdm-stablecoin-lace-wallet-integration/ (8) | /category/altcoin-news/page/262/ (3) | /author/solomonmagawi/page/762/ (3),,
https://theccpress.com/cardano-usdm-stablecoin-lace-wallet-partnership/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,2,2,0,17,,,,,improve,,High,Low,,,/cardano-usdm-stablecoin-lace-wallet-partnership/ (8) | /category/altcoin-news/page/262/ (3) | /author/solomonmagawi/page/762/ (3),,
https://theccpress.com/cardano-whales-buy-240-million-ada/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,0,0,0,18,0,4,0%,80.25,improve,,High,Low,,,/cardano-whales-buy-240-million-ada/ (8) | /category/altcoin-news/page/381/ (3) | /author/solomonmagawi/page/1052/ (3),,
https://theccpress.com/cardano-x402-ai-payments-integration/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,1,1,0,17,,,,,improve,,High,Low,,,/cardano-x402-ai-payments-integration/ (8) | /category/altcoin-news/page/55/ (3) | /author/solomonmagawi/page/190/ (3),,
https://theccpress.com/cardano-xrp-integration-announcement/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,1,1,0,15,,,,,improve,,High,Low,,,/cardano-xrp-integration-announcement/ (8) | /author/solomonmagawi/page/709/ (3) | /bitcoin-core-asset-decreased-volatility/ (1),,
https://theccpress.com/cardano-xrp-integration-midnight-airdrop/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,2,2,0,18,,,,,improve,,High,Low,,,/cardano-xrp-integration-midnight-airdrop/ (8) | /author/solomonmagawi/page/375/ (3) | /category/altcoin-news/page/131/ (3),,
https://theccpress.com/cardanos-daedalus-wallet-updated-ahead-of-shelley-testnet-launch/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,yes,2,1,2,49,0,9,0%,70.33,improve,,High,Low,,,/cardanos-daedalus-wallet-updated-ahead-of-shelley-testnet-launch/ (8) | /tag/ada/ (4) | /tag/shelley-testnet/ (4),,
https://theccpress.com/cardanos-road-to-omega-faces-challenges-as-midnight-network-and-leios-lite-push-scalability/,post,200,Indexable,no,no,no,no,no,no,no,no,no,yes,6,2,6,16,,,,,improve,,High,Low,,,/cardanos-road-to-omega-faces-challenges-as-midnight-network-and-leios-lite-push-scalability/ (8) | /category/cmc/page/20/ (3) | /author/nathan-sinclair/page/12/ (3),,
https://theccpress.com/cardone-capital-1000-bitcoin-acquisition/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,2,1,2,21,,,,,improve,,High,Low,,,/cardone-capital-1000-bitcoin-acquisition/ (8) | /category/latest-news/bitcoin-news/page/221/ (3) | /category/latest-news/page/560/ (3),,
https://theccpress.com/cardone-capital-100m-bitcoin-purchase/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,1,1,0,23,,,,,improve,,High,Low,,,/cardone-capital-100m-bitcoin-purchase/ (8) | /category/latest-news/page/394/ (3) | /category/latest-news/page/396/ (3),,
https://theccpress.com/cardone-capital-15-million-bitcoin-investment/,post,200,Indexable,yes,no,no,no,no,no,no,no,yes,no,1,1,0,17,,,,,improve,,High,Low,,,/cardone-capital-15-million-bitcoin-investment/ (8) | /category/latest-news/bitcoin-news/page/227/ (3) | /author/solomonmagawi/page/683/ (3),,
https://theccpress.com/cardone-capital-150-bitcoin-purchase/,post,200,Indexable,yes,no,no,no,no,no,no,no,yes,no,2,1,2,23,,,,,improve,,High,Low,,,/cardone-capital-150-bitcoin-purchase/ (8) | /category/latest-news/bitcoin-news/page/226/ (3) | /category/latest-news/page/575/ (3),,
https://theccpress.com/cardone-capital-acquires-1000-btc/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,2,2,0,23,,,,,improve,,High,Low,,,/cardone-capital-acquires-1000-btc/ (8) | /category/latest-news/page/393/ (3) | /category/latest-news/page/396/ (3),,
https://theccpress.com/cardone-capital-bitcoin-acquisition-strategy/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,2,1,2,17,,,,,improve,,High,Low,,,/cardone-capital-bitcoin-acquisition-strategy/ (8) | /category/latest-news/bitcoin-news/page/226/ (3) | /author/solomonmagawi/page/682/ (3),,
https://theccpress.com/cardone-capital-bitcoin-acquisition/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,5,1,5,17,,,,,improve,,High,Low,,,/cardone-capital-bitcoin-acquisition/ (8) | /category/latest-news/bitcoin-news/page/227/ (3) | /author/solomonmagawi/page/682/ (3),,
https://theccpress.com/cardone-capital-bitcoin-purchase/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,1,1,0,20,,,,,improve,,High,Low,,,/cardone-capital-bitcoin-purchase/ (9) | /author/solomonmagawi/page/37/ (3) | /category/latest-news/bitcoin-news/page/21/ (3),,
https://theccpress.com/cardone-capital-bitcoin-real-estate-fund/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,5,4,2,22,,,,,improve,,High,Low,,,/cardone-capital-bitcoin-real-estate-fund/ (8) | /author/solomonmagawi/page/810/ (3) | /category/latest-news/page/674/ (3),,
https://theccpress.com/cardone-capital-bitcoin-real-estate-investment/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,3,3,0,22,,,,,improve,,High,Low,,,/cardone-capital-bitcoin-real-estate-investment/ (8) | /category/latest-news/bitcoin-news/page/55/ (3) | /author/anca-florentis/page/4/ (3),,
https://theccpress.com/cardone-capital-bitcoin-strategy-investment/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,1,1,0,20,,,,,improve,,High,Low,,,/cardone-capital-bitcoin-strategy-investment/ (8) | /category/latest-news/page/393/ (3) | /category/latest-news/bitcoin-news/page/152/ (3),,
https://theccpress.com/cardone-capital-invests-15-million-bitcoin/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,yes,3,1,3,17,,,,,improve,,High,Low,,,/cardone-capital-invests-15-million-bitcoin/ (8) | /category/latest-news/bitcoin-news/page/227/ (3) | /author/solomonmagawi/page/683/ (3),,
https://theccpress.com/cardone-capital-invests-bitcoin/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,8,4,6,19,,,,,improve,,High,Low,,,/cardone-capital-invests-bitcoin/ (8) | /category/latest-news/bitcoin-news/page/55/ (3) | /author/solomonmagawi/page/145/ (3),,
https://theccpress.com/cardone-capital-miami-bitcoin-fund-launch/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,3,2,2,19,,,,,improve,,High,Low,,,/cardone-capital-miami-bitcoin-fund-launch/ (8) | /author/solomonmagawi/page/810/ (3) | /category/latest-news/page/674/ (3),,
https://theccpress.com/cartesi-price-prediction/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,1,1,0,21,,,,,improve,,High,Low,,,/cartesi-price-prediction/ (8) | /category/crypto-101/cryptocurrencies/page/3/ (3) | /category/crypto-101/page/8/ (3),,
https://theccpress.com/category/altcoin-news/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,8,2,5,1360,0,116,0%,5.31,improve,https://theccpress.com/altcoin-news/,High,Low,,,/category/altcoin-news/ (6) | /category/altcoin-news/page/2/ (2) | /category/latest-news/page/361/ (1),,Non-indexable URL appears in sitemap
https://theccpress.com/category/altcoin-news/bitcoin-cash/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,2,1,2,7,0,7,0%,73.71,improve,https://theccpress.com/altcoin-news/bitcoin-cash/,High,Low,,,/category/altcoin-news/bitcoin-cash/ (6) | /category-sitemap.xml (1),,Non-indexable URL appears in sitemap
https://theccpress.com/category/altcoin-news/cardano/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,2,1,2,7,0,5,0%,47,improve,https://theccpress.com/altcoin-news/cardano/,High,Low,,,/category/altcoin-news/cardano/ (6) | /category-sitemap.xml (1),,Non-indexable URL appears in sitemap
https://theccpress.com/category/altcoin-news/eos/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,2,1,2,7,0,7,0%,62.14,improve,https://theccpress.com/altcoin-news/eos/,High,Low,,,/category/altcoin-news/eos/ (6) | /category-sitemap.xml (1),,Non-indexable URL appears in sitemap
https://theccpress.com/category/altcoin-news/ethereum/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,2,1,2,428,0,6,0%,47.83,improve,https://theccpress.com/altcoin-news/ethereum/,High,Low,,,/category/altcoin-news/ethereum/ (6) | /category/altcoin-news/ethereum/page/2/ (2) | /category/altcoin-news/page/309/ (1),,Non-indexable URL appears in sitemap
https://theccpress.com/category/altcoin-news/litecoin/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,2,1,2,7,0,5,0%,60.2,improve,https://theccpress.com/altcoin-news/litecoin/,High,Low,,,/category/altcoin-news/litecoin/ (6) | /category-sitemap.xml (1),,Non-indexable URL appears in sitemap
https://theccpress.com/category/altcoin-news/monero/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,2,1,2,7,0,4,0%,47.75,improve,https://theccpress.com/altcoin-news/monero/,High,Low,,,/category/altcoin-news/monero/ (6) | /category-sitemap.xml (1),,Non-indexable URL appears in sitemap
https://theccpress.com/category/altcoin-news/ripple/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,2,1,2,15,0,4,0%,58.75,improve,https://theccpress.com/altcoin-news/ripple/,High,Low,,,/category/altcoin-news/ripple/ (6) | /category/altcoin-news/ripple/page/2/ (2) | /category/altcoin-news/ripple/page/5/ (1),,Non-indexable URL appears in sitemap
https://theccpress.com/category/altcoin-news/stellar/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,2,1,2,7,0,4,0%,53.25,improve,https://theccpress.com/altcoin-news/stellar/,High,Low,,,/category/altcoin-news/stellar/ (6) | /category-sitemap.xml (1),,Non-indexable URL appears in sitemap
https://theccpress.com/category/blockchain-events/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,2,1,2,15,0,23,0%,34.52,improve,https://theccpress.com/blockchain-events/,High,Low,,,/category/blockchain-events/ (11) | /category/blockchain-events/page/2/ (2) | /category/blockchain-events/page/3/ (1),,Non-indexable URL appears in sitemap
https://theccpress.com/category/cmc/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,2,1,2,132,1,19,5.26%,12.21,improve,https://theccpress.com/cmc/,High,Low,,,/category/cmc/ (6) | /category/cmc/page/2/ (2) | /category/cmc/page/103/ (1),,Non-indexable URL appears in sitemap
https://theccpress.com/category/crypto-101/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,2,1,2,34,0,115,0%,5.78,improve,https://theccpress.com/crypto-101/,High,Low,,,/category/crypto-101/ (6) | /category/crypto-101/page/2/ (2) | /category/crypto-101/page/20/ (1),,Non-indexable URL appears in sitemap
https://theccpress.com/category/crypto-101/cryptocurrencies/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,2,1,2,19,0,15,0%,70.4,improve,https://theccpress.com/crypto-101/cryptocurrencies/,High,Low,,,/category/crypto-101/cryptocurrencies/ (6) | /category/crypto-101/cryptocurrencies/page/2/ (2) | /category/crypto-101/cryptocurrencies/page/8/ (1),,Non-indexable URL appears in sitemap
https://theccpress.com/category/crypto-101/services/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,2,1,2,9,0,7,0%,65.14,improve,https://theccpress.com/crypto-101/services/,High,Low,,,/category/crypto-101/services/ (6) | /category/crypto-101/services/page/2/ (2) | /category-sitemap.xml (1),,Non-indexable URL appears in sitemap
https://theccpress.com/category/latest-news/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,2,1,2,943,0,47,0%,10,improve,https://theccpress.com/latest-news/,High,Low,,,/category/latest-news/ (6) | /category/latest-news/page/2/ (2) | /category/latest-news/page/361/ (1),,Non-indexable URL appears in sitemap
https://theccpress.com/category/latest-news/analysis/,post,200,Non-Indexable,no,no,no,no,yes,no,no,no,no,no,2,1,2,947,,,,,improve,https://theccpress.com/latest-news/analysis/,High,Low,,,/category/latest-news/analysis/ (11) | /category/latest-news/page/361/ (1) | /category/latest-news/page/360/ (1),,
https://theccpress.com/category/latest-news/bitcoin-news/,post,200,Non-Indexable,no,no,no,no,yes,no,no,no,no,no,0,0,0,1285,0,16,0%,1,improve,https://theccpress.com/latest-news/bitcoin-news/,High,Low,,,/category/latest-news/bitcoin-news/ (6) | /category/latest-news/bitcoin-news/page/2/ (2) | /category/latest-news/page/361/ (1),,
https://theccpress.com/category/learn-crypto/blockchain-technology/,post,,,no,no,no,no,no,no,no,no,no,no,0,0,0,0,0,16,0%,1,improve,,High,Low,,,,,
https://theccpress.com/category/mining/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,2,1,2,7,,,,,improve,https://theccpress.com/mining/,High,Low,,,/category/mining/ (6) | /category-sitemap.xml (1),,Non-indexable URL appears in sitemap
https://theccpress.com/category/news/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,2,1,2,82,,,,,improve,https://theccpress.com/news/,High,Low,,,/category/news/ (6) | /category/news/page/2/ (2) | /category/news/page/3/ (1),,Non-indexable URL appears in sitemap
https://theccpress.com/category/pin-post/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,2,1,2,7,,,,,improve,https://theccpress.com/pin-post/,High,Low,,,/category/pin-post/ (6) | /category-sitemap.xml (1),,Non-indexable URL appears in sitemap
https://theccpress.com/category/sponsored-articles/,post,200,Non-Indexable,yes,no,no,no,yes,no,no,no,no,no,2,1,2,73,0,5,0%,39.4,improve,https://theccpress.com/sponsored-articles/,High,Low,,,/category/sponsored-articles/ (6) | /category/sponsored-articles/page/2/ (2) | /category/sponsored-articles/page/47/ (1),,Non-indexable URL appears in sitemap
https://theccpress.com/cathie-wood-ark-first-2026-crypto-trades/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,1,1,0,22,,,,,improve,,High,Low,,,/cathie-wood-ark-first-2026-crypto-trades/ (8) | /author/solomonmagawi/page/27/ (3) | /category/latest-news/page/37/ (3),,
https://theccpress.com/cathie-wood-bitcoin-1-5m-2030-prediction/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,1,1,0,16,,,,,improve,,High,Low,,,/cathie-wood-bitcoin-1-5m-2030-prediction/ (8) | /category/latest-news/page/703/ (3) | /author/solomonmagawi/page/848/ (3),,
https://theccpress.com/cathie-wood-bitcoin-700k-2030/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,yes,1,1,0,21,,,,,improve,,High,Low,,,/cathie-wood-bitcoin-700k-2030/ (8) | /category/latest-news/page/729/ (3) | /author/solomonmagawi/page/885/ (3),,
https://theccpress.com/cathie-wood-bitcoin-700k-prediction-2030/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,2,2,0,20,,,,,improve,,High,Low,,,/cathie-wood-bitcoin-700k-prediction-2030/ (8) | /category/latest-news/page/729/ (3) | /author/solomonmagawi/page/885/ (3),,
https://theccpress.com/cathie-wood-crypto-market-recovery/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,2,2,0,16,,,,,improve,,High,Low,,,/cathie-wood-crypto-market-recovery/ (8) | /category/latest-news/page/123/ (3) | /author/solomonmagawi/page/124/ (3),,
https://theccpress.com/cathie-wood-fhfa-mortgage-bitcoin/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,2,2,0,19,,,,,improve,,High,Low,,,/cathie-wood-fhfa-mortgage-bitcoin/ (8) | /category/latest-news/bitcoin-news/page/209/ (3) | /category/latest-news/page/536/ (3),,
https://theccpress.com/cathie-wood-forecasts-tesla-boom/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,2,1,2,16,,,,,improve,,High,Low,,,/cathie-wood-forecasts-tesla-boom/ (8) | /author/solomonmagawi/page/842/ (3) | /category/latest-news/page/698/ (3),,
https://theccpress.com/cathie-wood-housing-crypto-policy/,post,200,Indexable,no,no,no,no,no,no,no,no,no,yes,1,1,0,16,,,,,improve,,High,Low,,,/cathie-wood-housing-crypto-policy/ (8) | /category/latest-news/page/538/ (3) | /author/solomonmagawi/page/638/ (3),,
https://theccpress.com/cathie-wood-hyperliquid-hype-token-vision/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,11,4,9,19,,,,,improve,,High,Low,,,/cathie-wood-hyperliquid-hype-token-vision/ (8) | /author/solomonmagawi/page/265/ (3) | /category/altcoin-news/page/81/ (3),,
https://theccpress.com/cathie-wood-supports-us-housing-crypto/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,2,1,2,16,,,,,improve,,High,Low,,,/cathie-wood-supports-us-housing-crypto/ (8) | /category/latest-news/page/538/ (3) | /author/solomonmagawi/page/638/ (3),,
https://theccpress.com/cboe-bitcoin-ethereum-10-year-futures/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,2,2,0,19,,,,,improve,,High,Low,,,/cboe-bitcoin-ethereum-10-year-futures/ (8) | /category/latest-news/page/272/ (3) | /category/latest-news/page/270/ (3),,
https://theccpress.com/cboe-franklin-ethereum-etf-staking-2/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,0,0,0,18,0,2,0%,6,improve,,High,Low,,,/cboe-franklin-ethereum-etf-staking-2/ (8) | /category/altcoin-news/page/388/ (3) | /author/solomonmagawi/page/1070/ (3),,
https://theccpress.com/cboe-franklin-ethereum-etf-staking/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,0,0,0,14,0,57,0%,53.88,improve,,High,Low,,,/cboe-franklin-ethereum-etf-staking/ (8) | /author/solomonmagawi/page/1071/ (3) | /bitcoin-whale-accumulation-65000-btc/ (1),,
https://theccpress.com/cboe-invesco-galaxy-solana-etf-listing-2/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,4,3,2,20,,,,,improve,,High,Low,,,/cboe-invesco-galaxy-solana-etf-listing-2/ (8) | /author/solomonmagawi/page/478/ (3) | /category/altcoin-news/page/165/ (3),,
https://theccpress.com/cboe-launches-bitcoin-ethereum-futures/,post,200,Indexable,no,no,no,no,no,no,no,no,no,no,2,1,2,16,,,,,improve,,High,Low,,,/cboe-launches-bitcoin-ethereum-futures/ (8) | /category/latest-news/bitcoin-news/page/109/ (3) | /author/solomonmagawi/page/313/ (3),,
https://theccpress.com/cboe-launches-cash-settled-bitcoin-futures/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,1,1,0,20,,,,,improve,,High,Low,,,/cboe-launches-cash-settled-bitcoin-futures/ (8) | /author/solomonmagawi/page/941/ (3) | /category/latest-news/page/773/ (3),,
https://theccpress.com/cboe-proposes-solan-etf-listing/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,1,1,0,14,,,,,improve,,High,Low,,,/cboe-proposes-solan-etf-listing/ (8) | /author/solomonmagawi/page/481/ (3) | /cboe-invesco-galaxy-solana-etf-listing/ (1),,
https://theccpress.com/celebrities-are-embracing-tokenization-heres-why/,post,200,Indexable,yes,no,no,no,no,no,no,no,no,no,0,0,0,56,0,3,0%,1,improve,,High,Low,,,/celebrities-are-embracing-tokenization-heres-why/ (8) | /tag/fungible-tokens/ (4) | /tag/tokenization/ (4),,
